id,name,category,country,state,district,normalizedName,startingLetter,endingLetter
subdistrict-407,Jammalamadugu,subdistrict,India,,,jammalamadugu,J,U
subdistrict-408,Gampalagudem,subdistrict,India,,,gampalagudem,G,M
subdistrict-410,Balayapalle,subdistrict,India,,,balayapalle,B,E
subdistrict-411,Venkatagiri,subdistrict,India,,,venkatagiri,V,I
subdistrict-412,Dakkili,subdistrict,India,,,dakkili,D,I
subdistrict-413,Chilamathur,subdistrict,India,,,chilamathur,C,R
subdistrict-414,Buchinadidu Khandriga,subdistrict,India,,,buchinadidukhandriga,B,A
subdistrict-416,Varadaiahpalem,subdistrict,India,,,varadaiahpalem,V,M
subdistrict-417,Bangarupalem,subdistrict,India,,,bangarupalem,B,M
subdistrict-418,Sambepalle,subdistrict,India,,,sambepalle,S,E
subdistrict-419,Rayachoty,subdistrict,India,,,rayachoty,R,Y
subdistrict-420,Nallacheruvu,subdistrict,India,,,nallacheruvu,N,U
subdistrict-421,Pullampeta,subdistrict,India,,,pullampeta,P,A
subdistrict-422,Mahanandi,subdistrict,India,,,mahanandi,M,I
subdistrict-423,Rapur,subdistrict,India,,,rapur,R,R
subdistrict-424,Vangara,subdistrict,India,,,vangara,V,A
subdistrict-425,Settur,subdistrict,India,,,settur,S,R
subdistrict-426,Udayagiri,subdistrict,India,,,udayagiri,U,I
subdistrict-427,Nambulapulikunta,subdistrict,India,,,nambulapulikunta,N,A
subdistrict-428,Baireddipalle,subdistrict,India,,,baireddipalle,B,E
subdistrict-429,Kudair,subdistrict,India,,,kudair,K,R
subdistrict-430,Tanakal,subdistrict,India,,,tanakal,T,L
subdistrict-431,Kurupam,subdistrict,India,,,kurupam,K,M
subdistrict-432,Mentada,subdistrict,India,,,mentada,M,A
subdistrict-433,Valmikipuram,subdistrict,India,,,valmikipuram,V,M
subdistrict-434,Brahmamgarimatham.,subdistrict,India,,,brahmamgarimatham,B,M
subdistrict-435,Pachipenta,subdistrict,India,,,pachipenta,P,A
subdistrict-436,Pulivendla,subdistrict,India,,,pulivendla,P,A
subdistrict-437,Lingala,subdistrict,India,,,lingala,L,A
subdistrict-438,Thondur,subdistrict,India,,,thondur,T,R
subdistrict-439,Amadagur,subdistrict,India,,,amadagur,A,R
subdistrict-440,Chakrayapet,subdistrict,India,,,chakrayapet,C,T
subdistrict-441,Pakala,subdistrict,India,,,pakala,P,A
subdistrict-442,Nallamada,subdistrict,India,,,nallamada,N,A
subdistrict-443,Bethamcherla,subdistrict,India,,,bethamcherla,B,A
subdistrict-444,Chitvel,subdistrict,India,,,chitvel,C,L
subdistrict-445,Amadalavalasa,subdistrict,India,,,amadalavalasa,A,A
subdistrict-446,Hukumpeta,subdistrict,India,,,hukumpeta,H,A
subdistrict-447,Gurla,subdistrict,India,,,gurla,G,A
subdistrict-448,Muppalla,subdistrict,India,,,muppalla,M,A
subdistrict-449,Nagaram,subdistrict,India,,,nagaram,N,M
subdistrict-450,Vempalle,subdistrict,India,,,vempalle,V,E
subdistrict-451,Hindupur,subdistrict,India,,,hindupur,H,R
subdistrict-452,Parigi,subdistrict,India,,,parigi,P,I
subdistrict-453,Pamidi,subdistrict,India,,,pamidi,P,I
subdistrict-454,Garladinne,subdistrict,India,,,garladinne,G,E
subdistrict-455,Parvathipuram,subdistrict,India,,,parvathipuram,P,M
subdistrict-456,Adoni,subdistrict,India,,,adoni,A,I
subdistrict-457,Bathalapalle,subdistrict,India,,,bathalapalle,B,E
subdistrict-458,Vijayawada Rural,subdistrict,India,,,vijayawadarural,V,L
subdistrict-459,Chebrole,subdistrict,India,,,chebrole,C,E
subdistrict-460,Uravakonda,subdistrict,India,,,uravakonda,U,A
subdistrict-461,Pullalacheruvu,subdistrict,India,,,pullalacheruvu,P,U
subdistrict-462,U.Kothapalle,subdistrict,India,,,ukothapalle,U,E
subdistrict-463,G.Madugula,subdistrict,India,,,gmadugula,G,A
subdistrict-464,Pithapuram,subdistrict,India,,,pithapuram,P,M
subdistrict-465,Thallapudi,subdistrict,India,,,thallapudi,T,I
subdistrict-466,Yellanur,subdistrict,India,,,yellanur,Y,R
subdistrict-467,Pamulapadu,subdistrict,India,,,pamulapadu,P,U
subdistrict-468,Sankhavaram,subdistrict,India,,,sankhavaram,S,M
subdistrict-469,Holagunda,subdistrict,India,,,holagunda,H,A
subdistrict-470,Narsipatnam,subdistrict,India,,,narsipatnam,N,M
subdistrict-471,Yadamari,subdistrict,India,,,yadamari,Y,I
subdistrict-472,Bukkarayasamudram,subdistrict,India,,,bukkarayasamudram,B,M
subdistrict-473,Renigunta,subdistrict,India,,,renigunta,R,A
subdistrict-475,Bobbili,subdistrict,India,,,bobbili,B,I
subdistrict-476,Varikuntapadu,subdistrict,India,,,varikuntapadu,V,U
subdistrict-478,Ponnur,subdistrict,India,,,ponnur,P,R
subdistrict-479,Tadipatri,subdistrict,India,,,tadipatri,T,I
subdistrict-480,Puttaparthi,subdistrict,India,,,puttaparthi,P,I
subdistrict-481,Kaluvoya,subdistrict,India,,,kaluvoya,K,A
subdistrict-482,Mudigubba,subdistrict,India,,,mudigubba,M,A
subdistrict-483,Tuggali,subdistrict,India,,,tuggali,T,I
subdistrict-484,Kanekal,subdistrict,India,,,kanekal,K,L
subdistrict-485,Balijipeta,subdistrict,India,,,balijipeta,B,A
subdistrict-486,Kalyandrug,subdistrict,India,,,kalyandrug,K,G
subdistrict-487,Putlur,subdistrict,India,,,putlur,P,R
subdistrict-488,Veerapanayani Palle,subdistrict,India,,,veerapanayanipalle,V,E
subdistrict-489,Duvvur,subdistrict,India,,,duvvur,D,R
subdistrict-490,Kambhamvaripalle,subdistrict,India,,,kambhamvaripalle,K,E
subdistrict-491,Anantapur,subdistrict,India,,,anantapur,A,R
subdistrict-492,Lingasamudram,subdistrict,India,,,lingasamudram,L,M
subdistrict-493,Kavali,subdistrict,India,,,kavali,K,I
subdistrict-494,Singarayakonda,subdistrict,India,,,singarayakonda,S,A
subdistrict-495,Kamalapuram,subdistrict,India,,,kamalapuram,K,M
subdistrict-496,Ongole,subdistrict,India,,,ongole,O,E
subdistrict-497,Konakanamittla,subdistrict,India,,,konakanamittla,K,A
subdistrict-498,Kurnool,subdistrict,India,,,kurnool,K,L
subdistrict-499,Nuzvid,subdistrict,India,,,nuzvid,N,D
subdistrict-500,Meliaputti,subdistrict,India,,,meliaputti,M,I
subdistrict-501,Butchayyapeta,subdistrict,India,,,butchayyapeta,B,A
subdistrict-502,Devanakonda,subdistrict,India,,,devanakonda,D,A
subdistrict-503,Gummagatta,subdistrict,India,,,gummagatta,G,A
subdistrict-504,Rajavommangi,subdistrict,India,,,rajavommangi,R,I
subdistrict-505,Martur,subdistrict,India,,,martur,M,R
subdistrict-506,Nadendla,subdistrict,India,,,nadendla,N,A
subdistrict-507,Kakumanu,subdistrict,India,,,kakumanu,K,U
subdistrict-508,S.Rayavaram,subdistrict,India,,,srayavaram,S,M
subdistrict-509,Nandalur,subdistrict,India,,,nandalur,N,R
subdistrict-510,Vontimitta,subdistrict,India,,,vontimitta,V,A
subdistrict-511,Yelamanchili,subdistrict,India,,,yelamanchili,Y,I
subdistrict-512,Piduguralla,subdistrict,India,,,piduguralla,P,A
subdistrict-513,Ibrahimpatnam,subdistrict,India,,,ibrahimpatnam,I,M
subdistrict-514,Jupadu Bungalow,subdistrict,India,,,jupadubungalow,J,W
subdistrict-515,Attili,subdistrict,India,,,attili,A,I
subdistrict-516,Pedacherlo Palle,subdistrict,India,,,pedacherlopalle,P,E
subdistrict-517,Chippagiri,subdistrict,India,,,chippagiri,C,I
subdistrict-518,Makavarapalem,subdistrict,India,,,makavarapalem,M,M
subdistrict-519,Tirupati (Rural),subdistrict,India,,,tirupatirural,T,L
subdistrict-520,Jaggampeta,subdistrict,India,,,jaggampeta,J,A
subdistrict-521,Peddamandyam,subdistrict,India,,,peddamandyam,P,M
subdistrict-522,Bhoghapuram,subdistrict,India,,,bhoghapuram,B,M
subdistrict-523,Sydapuram,subdistrict,India,,,sydapuram,S,M
subdistrict-524,Pendlimarri,subdistrict,India,,,pendlimarri,P,I
subdistrict-525,Yemmiganur,subdistrict,India,,,yemmiganur,Y,R
subdistrict-526,Simhadripuram,subdistrict,India,,,simhadripuram,S,M
subdistrict-527,Vemula,subdistrict,India,,,vemula,V,A
subdistrict-528,Markapur,subdistrict,India,,,markapur,M,R
subdistrict-529,Chinnamandem,subdistrict,India,,,chinnamandem,C,M
subdistrict-530,Kanchikacherla,subdistrict,India,,,kanchikacherla,K,A
subdistrict-531,Rudravaram,subdistrict,India,,,rudravaram,R,M
subdistrict-532,Kosigi,subdistrict,India,,,kosigi,K,I
subdistrict-533,Edlapadu,subdistrict,India,,,edlapadu,E,U
subdistrict-534,Gandlapenta,subdistrict,India,,,gandlapenta,G,A
subdistrict-535,Nallajerla,subdistrict,India,,,nallajerla,N,A
subdistrict-536,Kadiri,subdistrict,India,,,kadiri,K,I
subdistrict-537,Ozili,subdistrict,India,,,ozili,O,I
subdistrict-538,K.Kotapadu,subdistrict,India,,,kkotapadu,K,U
subdistrict-539,Nizampatnam,subdistrict,India,,,nizampatnam,N,M
subdistrict-540,Achanta,subdistrict,India,,,achanta,A,A
subdistrict-541,Jami,subdistrict,India,,,jami,J,I
subdistrict-543,Rayavaram,subdistrict,India,,,rayavaram,R,M
subdistrict-544,Srikakulam,subdistrict,India,,,srikakulam,S,M
subdistrict-545,Bondapalle,subdistrict,India,,,bondapalle,B,E
subdistrict-546,Penuganchiprolu,subdistrict,India,,,penuganchiprolu,P,U
subdistrict-547,Nellimarla,subdistrict,India,,,nellimarla,N,A
subdistrict-548,Rajam,subdistrict,India,,,rajam,R,M
subdistrict-549,Merakamudidam,subdistrict,India,,,merakamudidam,M,M
subdistrict-550,Cheepurupalle,subdistrict,India,,,cheepurupalle,C,E
subdistrict-551,Dattirajeru,subdistrict,India,,,dattirajeru,D,U
subdistrict-552,Nandigam,subdistrict,India,,,nandigam,N,M
subdistrict-553,Etcherla,subdistrict,India,,,etcherla,E,A
subdistrict-554,Chirala,subdistrict,India,,,chirala,C,A
subdistrict-555,Tekkali,subdistrict,India,,,tekkali,T,I
subdistrict-556,Dornala,subdistrict,India,,,dornala,D,A
subdistrict-557,Nandikotkur,subdistrict,India,,,nandikotkur,N,R
subdistrict-558,Saravakota,subdistrict,India,,,saravakota,S,A
subdistrict-559,Sompeta,subdistrict,India,,,sompeta,S,A
subdistrict-560,Nuzendla,subdistrict,India,,,nuzendla,N,A
subdistrict-561,Kotturu,subdistrict,India,,,kotturu,K,U
subdistrict-562,Racherla,subdistrict,India,,,racherla,R,A
subdistrict-563,Thottambedu,subdistrict,India,,,thottambedu,T,U
subdistrict-564,Palasa,subdistrict,India,,,palasa,P,A
subdistrict-565,Srikalahasti,subdistrict,India,,,srikalahasti,S,I
subdistrict-566,Yerpedu,subdistrict,India,,,yerpedu,Y,U
subdistrict-567,Yerragondapalem,subdistrict,India,,,yerragondapalem,Y,M
subdistrict-568,Kanchili,subdistrict,India,,,kanchili,K,I
subdistrict-569,Kaviti,subdistrict,India,,,kaviti,K,I
subdistrict-570,Makkuva,subdistrict,India,,,makkuva,M,A
subdistrict-571,Thotapalligudur,subdistrict,India,,,thotapalligudur,T,R
subdistrict-572,Araku Valley,subdistrict,India,,,arakuvalley,A,Y
subdistrict-573,Pattikonda,subdistrict,India,,,pattikonda,P,A
subdistrict-574,Thullur,subdistrict,India,,,thullur,T,R
subdistrict-575,Mundlamuru,subdistrict,India,,,mundlamuru,M,U
subdistrict-576,T.Narasapuram,subdistrict,India,,,tnarasapuram,T,M
subdistrict-577,Ravikamatham,subdistrict,India,,,ravikamatham,R,M
subdistrict-578,Kothapalle,subdistrict,India,,,kothapalle,K,E
subdistrict-579,Nekarikallu,subdistrict,India,,,nekarikallu,N,U
subdistrict-580,Jalumuru,subdistrict,India,,,jalumuru,J,U
subdistrict-581,Gudlavalleru,subdistrict,India,,,gudlavalleru,G,U
subdistrict-582,Chittamur,subdistrict,India,,,chittamur,C,R
subdistrict-583,Orvakal,subdistrict,India,,,orvakal,O,L
subdistrict-584,Panyam,subdistrict,India,,,panyam,P,M
subdistrict-585,Pamur,subdistrict,India,,,pamur,P,R
subdistrict-586,Gudivada,subdistrict,India,,,gudivada,G,A
subdistrict-587,Kotananduru,subdistrict,India,,,kotananduru,K,U
subdistrict-588,Ramagiri,subdistrict,India,,,ramagiri,R,I
subdistrict-589,Dhone Alias Dronachalam,subdistrict,India,,,dhonealiasdronachalam,D,M
subdistrict-590,Maredumilli,subdistrict,India,,,maredumilli,M,I
subdistrict-591,Kothapeta,subdistrict,India,,,kothapeta,K,A
subdistrict-592,Peddapuram,subdistrict,India,,,peddapuram,P,M
subdistrict-593,Prathipadu,subdistrict,India,,,prathipadu,P,U
subdistrict-594,Thondangi,subdistrict,India,,,thondangi,T,I
subdistrict-595,Garividi,subdistrict,India,,,garividi,G,I
subdistrict-596,Pedakakani,subdistrict,India,,,pedakakani,P,I
subdistrict-597,Velugodu,subdistrict,India,,,velugodu,V,U
subdistrict-598,Gudluru,subdistrict,India,,,gudluru,G,U
subdistrict-599,T.Sundupalle,subdistrict,India,,,tsundupalle,T,E
subdistrict-600,Vidapanakal,subdistrict,India,,,vidapanakal,V,L
subdistrict-601,Guntakal,subdistrict,India,,,guntakal,G,L
subdistrict-602,Srirangarajapuram,subdistrict,India,,,srirangarajapuram,S,M
subdistrict-603,Bantumilli,subdistrict,India,,,bantumilli,B,I
subdistrict-604,Jaladanki,subdistrict,India,,,jaladanki,J,I
subdistrict-605,Karempudi,subdistrict,India,,,karempudi,K,I
subdistrict-606,Sarubujjili,subdistrict,India,,,sarubujjili,S,I
subdistrict-607,Sirivel,subdistrict,India,,,sirivel,S,L
subdistrict-608,Polaki,subdistrict,India,,,polaki,P,I
subdistrict-609,Gudibanda,subdistrict,India,,,gudibanda,G,A
subdistrict-610,Krosuru,subdistrict,India,,,krosuru,K,U
subdistrict-611,Obuladevarecheruvu,subdistrict,India,,,obuladevarecheruvu,O,U
subdistrict-612,Allur,subdistrict,India,,,allur,A,R
subdistrict-613,Pedakurapadu,subdistrict,India,,,pedakurapadu,P,U
subdistrict-614,Karamchedu,subdistrict,India,,,karamchedu,K,U
subdistrict-615,Biccavolu,subdistrict,India,,,biccavolu,B,U
subdistrict-616,Peddathippasamudram,subdistrict,India,,,peddathippasamudram,P,M
subdistrict-618,Amaravathi,subdistrict,India,,,amaravathi,A,I
subdistrict-619,Atlur,subdistrict,India,,,atlur,A,R
subdistrict-620,Chintapalle,subdistrict,India,,,chintapalle,C,E
subdistrict-621,Santhakavati,subdistrict,India,,,santhakavati,S,I
subdistrict-622,Gudem Kotha Veedhi,subdistrict,India,,,gudemkothaveedhi,G,I
subdistrict-623,Chandragiri,subdistrict,India,,,chandragiri,C,I
subdistrict-624,Tada,subdistrict,India,,,tada,T,A
subdistrict-625,Rajampet,subdistrict,India,,,rajampet,R,T
subdistrict-626,Talupula,subdistrict,India,,,talupula,T,A
subdistrict-627,Yadiki,subdistrict,India,,,yadiki,Y,I
subdistrict-628,Agiripalli,subdistrict,India,,,agiripalli,A,I
subdistrict-629,Vakadu,subdistrict,India,,,vakadu,V,U
subdistrict-630,Maddikera (East),subdistrict,India,,,maddikeraeast,M,T
subdistrict-631,Owk,subdistrict,India,,,owk,O,K
subdistrict-632,Vemuru,subdistrict,India,,,vemuru,V,U
subdistrict-633,Narasaraopeta,subdistrict,India,,,narasaraopeta,N,A
subdistrict-634,Bapatla,subdistrict,India,,,bapatla,B,A
subdistrict-635,Nimmanapalle,subdistrict,India,,,nimmanapalle,N,E
subdistrict-636,Somandepalle,subdistrict,India,,,somandepalle,S,E
subdistrict-637,Tadepalligudem,subdistrict,India,,,tadepalligudem,T,M
subdistrict-638,Salur,subdistrict,India,,,salur,S,R
subdistrict-639,Dharmavaram,subdistrict,India,,,dharmavaram,D,M
subdistrict-640,Bukkapatnam,subdistrict,India,,,bukkapatnam,B,M
subdistrict-641,Anakapalle,subdistrict,India,,,anakapalle,A,E
subdistrict-642,Gara,subdistrict,India,,,gara,G,A
subdistrict-643,Peddavadugur,subdistrict,India,,,peddavadugur,P,R
subdistrict-644,Banaganapalle,subdistrict,India,,,banaganapalle,B,E
subdistrict-645,Peddamudium,subdistrict,India,,,peddamudium,P,M
subdistrict-646,Sanjamala,subdistrict,India,,,sanjamala,S,A
subdistrict-647,Yeleswaram,subdistrict,India,,,yeleswaram,Y,M
subdistrict-648,Komarolu,subdistrict,India,,,komarolu,K,U
subdistrict-649,Bogole,subdistrict,India,,,bogole,B,E
subdistrict-650,Kalikiri,subdistrict,India,,,kalikiri,K,I
subdistrict-652,Dwarakatirumala,subdistrict,India,,,dwarakatirumala,D,A
subdistrict-653,Chapadu,subdistrict,India,,,chapadu,C,U
subdistrict-654,Cumbum,subdistrict,India,,,cumbum,C,M
subdistrict-655,Bestavaripeta,subdistrict,India,,,bestavaripeta,B,A
subdistrict-656,Piler,subdistrict,India,,,piler,P,R
subdistrict-657,Nellore Rural,subdistrict,India,,,nellorerural,N,L
subdistrict-658,Kalasapadu,subdistrict,India,,,kalasapadu,K,U
subdistrict-659,Mydukur,subdistrict,India,,,mydukur,M,R
subdistrict-660,Ardhaveedu,subdistrict,India,,,ardhaveedu,A,U
subdistrict-661,Hanumanthuni Padu,subdistrict,India,,,hanumanthunipadu,H,U
subdistrict-662,Veligandla,subdistrict,India,,,veligandla,V,A
subdistrict-663,Voletivari Palem,subdistrict,India,,,voletivaripalem,V,M
subdistrict-664,Pittalavanipalem,subdistrict,India,,,pittalavanipalem,P,M
subdistrict-665,Kandukur,subdistrict,India,,,kandukur,K,R
subdistrict-666,Ponnaluru,subdistrict,India,,,ponnaluru,P,U
subdistrict-667,Gooty,subdistrict,India,,,gooty,G,Y
subdistrict-668,Kolimigundla,subdistrict,India,,,kolimigundla,K,A
subdistrict-669,Rayadurg,subdistrict,India,,,rayadurg,R,G
subdistrict-670,Gurazala,subdistrict,India,,,gurazala,G,A
subdistrict-671,Laveru,subdistrict,India,,,laveru,L,U
subdistrict-672,Tadikonda,subdistrict,India,,,tadikonda,T,A
subdistrict-673,Tadimarri,subdistrict,India,,,tadimarri,T,I
subdistrict-674,Addanki,subdistrict,India,,,addanki,A,I
subdistrict-676,Krishnagiri,subdistrict,India,,,krishnagiri,K,I
subdistrict-677,Kundurpi,subdistrict,India,,,kundurpi,K,I
subdistrict-678,Pendurthi,subdistrict,India,,,pendurthi,P,I
subdistrict-679,Penamaluru,subdistrict,India,,,penamaluru,P,U
subdistrict-680,Sabbavaram,subdistrict,India,,,sabbavaram,S,M
subdistrict-681,Bhattiprolu,subdistrict,India,,,bhattiprolu,B,U
subdistrict-682,Dachepalle,subdistrict,India,,,dachepalle,D,E
subdistrict-683,Pedapadu,subdistrict,India,,,pedapadu,P,U
subdistrict-684,Akividu,subdistrict,India,,,akividu,A,U
subdistrict-685,Sangam,subdistrict,India,,,sangam,S,M
subdistrict-686,Pedavegi,subdistrict,India,,,pedavegi,P,I
subdistrict-687,Raptadu,subdistrict,India,,,raptadu,R,U
subdistrict-688,Jaggayyapeta,subdistrict,India,,,jaggayyapeta,J,A
subdistrict-689,Kruttivennu,subdistrict,India,,,kruttivennu,K,U
subdistrict-690,Machavaram,subdistrict,India,,,machavaram,M,M
subdistrict-691,Kalidindi,subdistrict,India,,,kalidindi,K,I
subdistrict-692,Peravali,subdistrict,India,,,peravali,P,I
subdistrict-693,Korukonda,subdistrict,India,,,korukonda,K,A
subdistrict-694,Vallur,subdistrict,India,,,vallur,V,R
subdistrict-695,Jangareddigudem,subdistrict,India,,,jangareddigudem,J,M
subdistrict-696,Gopalapuram,subdistrict,India,,,gopalapuram,G,M
subdistrict-697,Devarapalle,subdistrict,India,,,devarapalle,D,E
subdistrict-698,Kovvur,subdistrict,India,,,kovvur,K,R
subdistrict-699,Ipur,subdistrict,India,,,ipur,I,R
subdistrict-700,Lingapalem,subdistrict,India,,,lingapalem,L,M
subdistrict-701,Bapulapadu,subdistrict,India,,,bapulapadu,B,U
subdistrict-702,Rolla,subdistrict,India,,,rolla,R,A
subdistrict-703,Penumantra,subdistrict,India,,,penumantra,P,A
subdistrict-704,Madugula,subdistrict,India,,,madugula,M,A
subdistrict-705,Peda Bayalu,subdistrict,India,,,pedabayalu,P,U
subdistrict-706,Durgi,subdistrict,India,,,durgi,D,I
subdistrict-707,Mogalthur,subdistrict,India,,,mogalthur,M,R
subdistrict-708,Undrajavaram,subdistrict,India,,,undrajavaram,U,M
subdistrict-709,Venkatachalam,subdistrict,India,,,venkatachalam,V,M
subdistrict-710,Gopavaram,subdistrict,India,,,gopavaram,G,M
subdistrict-711,Bommanahal,subdistrict,India,,,bommanahal,B,L
subdistrict-712,Amruthalur,subdistrict,India,,,amruthalur,A,R
subdistrict-713,Dumbriguda,subdistrict,India,,,dumbriguda,D,A
subdistrict-714,Vepada,subdistrict,India,,,vepada,V,A
subdistrict-715,Kanaganapalle,subdistrict,India,,,kanaganapalle,K,E
subdistrict-716,Rampachodavaram,subdistrict,India,,,rampachodavaram,R,M
subdistrict-717,Gokavaram,subdistrict,India,,,gokavaram,G,M
subdistrict-718,Chejerla,subdistrict,India,,,chejerla,C,A
subdistrict-719,Srungavarapukota,subdistrict,India,,,srungavarapukota,S,A
subdistrict-720,Padmanabham,subdistrict,India,,,padmanabham,P,M
subdistrict-721,Paderu,subdistrict,India,,,paderu,P,U
subdistrict-722,Gantyada,subdistrict,India,,,gantyada,G,A
subdistrict-723,Amarapuram,subdistrict,India,,,amarapuram,A,M
subdistrict-724,Dagadarthi,subdistrict,India,,,dagadarthi,D,I
subdistrict-725,Alur,subdistrict,India,,,alur,A,R
subdistrict-726,Burja,subdistrict,India,,,burja,B,A
subdistrict-727,Mandasa,subdistrict,India,,,mandasa,M,A
subdistrict-728,Bhamini,subdistrict,India,,,bhamini,B,I
subdistrict-729,Sidhout,subdistrict,India,,,sidhout,S,T
subdistrict-730,Gadivemula,subdistrict,India,,,gadivemula,G,A
subdistrict-731,Kollur,subdistrict,India,,,kollur,K,R
subdistrict-732,Machilipatnam,subdistrict,India,,,machilipatnam,M,M
subdistrict-733,Sattenapalle,subdistrict,India,,,sattenapalle,S,E
subdistrict-734,Visakhapatnam(Rural),subdistrict,India,,,visakhapatnamrural,V,L
subdistrict-735,Katrenikona,subdistrict,India,,,katrenikona,K,A
subdistrict-736,Nathavaram,subdistrict,India,,,nathavaram,N,M
subdistrict-737,Peda Araveedu,subdistrict,India,,,pedaaraveedu,P,U
subdistrict-738,Kollipara,subdistrict,India,,,kollipara,K,A
subdistrict-739,Muthukur,subdistrict,India,,,muthukur,M,R
subdistrict-740,Guntur,subdistrict,India,,,guntur,G,R
subdistrict-741,Vijayapuram,subdistrict,India,,,vijayapuram,V,M
subdistrict-742,Chagallu,subdistrict,India,,,chagallu,C,U
subdistrict-743,Mulakalacheruvu,subdistrict,India,,,mulakalacheruvu,M,U
subdistrict-744,Palakonda,subdistrict,India,,,palakonda,P,A
subdistrict-745,Pagidyala,subdistrict,India,,,pagidyala,P,A
subdistrict-746,Jiyyammavalasa,subdistrict,India,,,jiyyammavalasa,J,A
subdistrict-747,Inkollu,subdistrict,India,,,inkollu,I,U
subdistrict-748,Janakavaram Ponguluru,subdistrict,India,,,janakavaramponguluru,J,U
subdistrict-749,Parchur,subdistrict,India,,,parchur,P,R
subdistrict-750,Yddana Pudi,subdistrict,India,,,yddanapudi,Y,I
subdistrict-751,Rajahmundry Rural,subdistrict,India,,,rajahmundryrural,R,L
